SAL_CODE,african,coloured,indian,white,other
1993357,27,711,15,0,6
1993430,21,750,0,0,0
1993496,42,714,9,6,9
1993600,21,774,3,0,0
1993629,15,768,0,0,21
1993655,30,768,6,0,0
1993663,6,783,6,0,9
1993741,21,789,0,0,6
1993743,24,798,0,0,0
1993760,33,789,0,3,0
1993775,0,816,0,0,9
1993824,9,807,9,6,3
1993883,12,831,0,0,0
1993891,9,825,0,0,9
1993952,3,852,3,0,0
1994008,3,849,6,0,9
1994031,12,855,3,0,6
1994056,459,336,18,54,9
1994073,30,840,0,0,9
1994081,33,840,0,0,3
1994122,33,855,0,0,0
1994259,15,885,3,0,9
1994271,15,900,6,0,0
1994272,12,897,9,0,0
1994280,33,885,3,0,0
1994379,21,912,6,0,0
1994403,246,693,3,0,6
1994424,63,876,0,9,0
1994462,66,894,0,0,3
1994491,39,906,6,0,21
1994514,15,951,0,0,9
1994521,6,966,3,3,3
1994542,42,939,3,0,3
1994557,3,972,9,0,3
1994605,21,978,3,0,0
1994614,18,975,0,0,9
1994672,51,924,12,6,30
1995024,45,1125,0,0,12
1995039,45,1143,0,0,3
1992208,6,585,0,3,0
1992415,9,609,3,0,0
1992757,168,489,6,3,3
1993090,105,612,3,0,0
1993165,9,720,3,0,6
1993246,0,738,3,0,3
1993378,36,714,6,0,9
1993383,0,759,0,0,6
1993384,24,738,0,0,3
1993469,6,771,0,0,0
1993853,0,834,0,0,0
1993868,30,807,3,0,0
1993870,99,735,6,0,0
1994057,3,681,0,0,192
1994163,18,870,3,0,6
1994166,18,873,0,0,3
1994327,33,891,6,0,0
1994456,12,936,9,0,0
1994467,18,933,12,3,3
1994768,588,444,12,9,6
1994828,117,960,6,0,6
1994830,6,1080,3,0,3
1994876,18,1074,6,12,0
1995030,9,1167,6,0,6
1995068,48,1161,9,6,6
1995103,24,1233,0,0,0
1991843,24,519,3,3,0
1994162,24,867,3,0,3
1990358,33,282,0,0,15
1991108,27,414,3,6,0
1991391,30,450,3,6,0
1991502,39,444,12,6,3
1991527,15,438,18,0,33
1991622,21,474,6,0,12
1991663,33,474,9,0,6
1991861,12,531,0,0,6
1992343,21,567,9,6,9
1992410,21,597,3,0,0
1992494,75,555,0,0,3
1992527,45,579,6,3,9
1992595,78,564,3,0,6
1992779,72,591,3,0,12
1992970,33,591,12,0,63
1993042,81,603,12,3,18
1993044,66,609,9,0,27
1993465,42,693,12,15,15
1993694,108,672,30,3,3
1993745,48,756,9,3,3
1990022,0,24,0,0,0
1993533,261,492,6,3,27
1993759,12,801,0,0,12
1993976,45,798,9,0,6
1994015,54,786,12,0,12
1991266,57,402,3,0,3
1991999,15,546,0,3,3
1992096,15,525,6,0,30
1992393,24,588,6,0,0
1992465,9,621,0,0,0
1992591,24,615,3,0,9
1992593,27,621,3,0,0
1992614,6,606,0,12,24
1992643,24,624,3,0,3
1992767,42,618,3,0,12
1992816,18,648,0,0,15
1992821,6,675,0,0,0
1992854,39,630,0,0,15
1992904,6,678,6,3,0
1993017,9,696,0,6,0
1993074,6,582,12,3,117
1993271,21,720,3,0,3
1993388,27,729,6,0,0
1993458,204,567,0,0,3
1993665,9,798,3,0,0
1993671,24,777,6,0,0
1993672,60,687,3,0,60
1993819,45,780,0,0,6
1993831,3,825,0,3,3
1993846,60,774,3,0,0
1994134,36,840,3,0,12
1994430,183,765,0,0,3
1991765,0,525,6,0,0
1992142,21,561,0,0,0
1992204,36,552,6,0,0
1992297,12,579,15,3,0
1992641,141,489,0,3,21
1992667,15,579,3,30,33
1992691,21,630,0,0,12
1992731,51,579,12,0,27
1992750,18,639,0,6,6
1992806,9,666,3,0,3
1992809,9,660,0,0,12
1992830,30,645,3,0,6
1992842,18,666,0,0,0
1992912,18,645,3,0,30
1993061,21,687,6,0,6
1993127,3,651,3,0,75
1993136,18,684,0,0,24
1993199,21,711,0,0,0
1993204,33,687,15,0,0
1993236,27,711,0,0,0
1993264,12,723,6,0,9
1993292,3,738,0,0,9
1993451,24,726,6,0,21
1993479,12,735,27,0,3
1993543,24,753,0,0,9
1993677,3,807,0,0,0
1993725,42,771,3,0,3
1993747,36,735,0,0,51
1993798,0,819,0,0,6
1994080,15,846,12,0,9
1994083,36,666,168,3,3
1994265,21,885,9,3,0
1994295,33,885,3,3,0
1990133,42,69,0,0,81
1992938,84,612,0,0,0
1992947,75,600,3,0,21
1993289,39,699,6,0,3
1993483,78,687,6,0,12
1993835,54,768,9,0,3
1993911,39,792,3,0,15
1993923,51,789,0,0,9
1993974,9,822,0,0,36
1993979,18,834,9,0,3
1994092,48,831,0,0,0
1994110,30,846,0,9,0
1994136,18,867,3,0,0
1994267,6,909,0,0,0
1994286,30,879,12,0,0
1994298,15,912,0,0,0
1994317,54,834,6,0,33
1994329,27,891,9,0,6
1994375,39,876,3,12,15
1994382,18,918,3,9,0
1994448,12,903,3,0,42
1994501,18,945,0,6,3
1994578,27,930,3,0,33
1994591,36,948,3,0,12
1994617,66,930,3,6,3
1994637,24,990,3,0,0
1994692,69,936,0,9,9
1994714,63,966,0,0,3
1994816,69,972,27,0,15
1994940,51,1071,3,0,12
1994974,99,1038,3,6,3
1994978,93,1041,0,0,18
1992761,24,651,0,0,0
1993364,9,750,3,0,0
1993370,222,516,27,0,0
1993540,24,753,0,6,3
1993623,3,786,0,0,15
1993649,288,507,6,0,3
1993785,42,777,0,0,9
1994028,24,834,0,0,12
1994109,33,828,0,0,21
1994233,30,867,3,0,12
1994345,30,882,0,0,21
1994352,69,861,0,0,3
1994398,33,903,0,0,3
1994402,6,930,0,0,6
1994414,15,915,3,0,18
1994427,48,900,0,0,0
1994469,36,918,9,0,0
1994525,30,945,6,0,0
1994588,63,927,3,0,3
1994607,27,966,6,0,0
1994619,15,954,12,0,21
1994673,6,996,0,0,15
1994718,12,1002,0,0,24
1994747,18,1017,6,0,6
1994889,9,1083,6,0,18
1995035,45,1119,0,0,27
1995271,51,1614,6,3,9
1995329,72,2613,0,0,6
1990029,0,36,0,0,0
1992950,18,678,0,0,3
1992984,27,657,3,12,3
1993060,27,690,0,0,0
1993125,249,465,12,0,0
1993217,543,171,9,0,15
1993721,702,105,6,0,3
1993731,24,789,0,3,0
1993753,27,792,3,0,0
1993927,9,831,6,0,9
1994074,21,831,12,3,6
1994091,27,822,6,0,30
1994189,33,864,0,0,3
1994192,21,876,0,3,6
1994218,18,858,6,0,21
1994226,15,894,0,0,0
1994302,0,921,3,0,3
1994334,27,894,6,0,6
1994348,36,891,9,0,0
1994353,24,888,6,0,15
1994415,45,903,3,0,0
1994496,33,927,9,3,3
1994505,15,951,0,0,9
1994529,27,933,9,0,9
1994544,48,900,15,0,24
1994551,45,930,0,0,9
1994573,12,969,3,0,3
1994606,63,930,9,0,0
1994624,21,987,0,0,0
1994627,63,945,0,0,0
1994650,84,930,0,0,0
1994687,42,987,0,0,0
1994726,9,1002,3,0,30
1994749,18,1017,9,0,3
1994784,0,1062,0,0,0
1994803,33,1032,3,3,3
1994829,27,1059,0,0,0
1994856,45,1032,9,0,9
1994878,36,1059,0,0,12
1994883,21,1083,0,0,6
1994890,15,1080,0,0,18
1994909,27,1068,9,3,12
1994915,24,1080,0,12,6
1994929,6,1089,6,3,24
1994953,165,972,0,0,3
1994964,48,1080,3,0,12
1994988,15,1143,0,0,0
1995004,39,1119,0,3,6
1995018,9,1170,0,0,0
1995049,24,1182,0,0,0
1995062,12,1191,0,6,12
1995073,9,1221,3,0,3
1995078,69,1161,3,0,3
1995088,18,1188,15,0,21
1995224,258,1230,21,3,9
1995316,57,1998,6,0,30
1995321,84,2154,6,0,3
1995332,348,2481,6,3,57
1991010,24,375,3,0,30
1991944,18,510,18,0,12
1992141,0,579,0,3,0
1992802,9,666,0,0,0
1992833,9,675,6,0,0
1992861,18,660,6,3,0
1992939,75,612,6,9,0
1992992,21,684,3,0,0
1993227,21,717,0,3,0
1993260,33,708,0,0,3
1993293,30,720,0,0,0
1993332,27,705,18,3,0
1993403,9,756,0,0,0
1993481,15,759,0,0,6
1993498,3,780,0,3,0
1993564,6,765,12,0,9
1993568,30,756,6,0,0
1993582,15,777,3,0,0
1993585,3,783,3,0,0
1993718,21,783,12,0,3
1993914,6,831,12,3,0
1993970,9,843,0,0,9
1994022,6,852,3,0,9
1994046,27,837,0,9,0
1994082,3,864,6,0,3
1994090,9,861,0,3,9
1994133,30,849,3,0,9
1994157,51,840,6,0,0
1994164,30,864,3,0,0
1994206,30,861,0,0,12
1994232,12,885,6,3,0
1994245,21,891,0,0,0
1994350,9,912,9,3,0
1994369,21,918,0,0,0
1994443,27,918,9,0,0
1994577,18,954,0,0,18
1994593,42,936,12,0,9
1990074,6,105,0,0,0
1992579,54,567,0,12,18
1991298,30,417,18,6,0
1992597,30,603,6,0,12
1993063,15,666,15,6,12
1993069,30,684,3,3,0
1990686,3,378,3,0,0
1991946,144,405,3,3,3
1992116,102,447,30,0,0
1992550,114,501,24,0,3
1992851,99,546,27,6,9
1993565,39,702,27,3,21
1993728,39,741,21,6,9
1993783,21,771,24,0,9
1994753,57,960,12,9,9
1991958,24,519,6,3,9
1991965,36,513,9,0,3
1992357,30,543,9,0,36
1992394,27,573,18,0,0
1992502,132,489,6,0,9
1992678,45,606,6,3,0
1992683,9,636,6,0,6
1992744,36,633,3,0,0
1992780,6,666,0,0,3
1992905,39,639,6,0,12
1992925,132,537,15,0,12
1992965,21,672,9,0,0
1993058,54,663,0,0,0
1993088,15,642,33,0,30
1993129,81,630,6,3,9
1993287,21,651,0,0,75
1993294,24,705,9,0,12
1993367,24,693,24,3,18
1993409,15,738,0,0,15
1993437,30,735,3,0,3
1993461,72,642,9,0,48
1993520,6,768,3,3,9
1993654,18,780,6,3,0
1994107,18,831,3,0,33
1992008,45,519,3,0,3
1992069,18,552,3,0,0
1992855,21,546,3,0,117
1990900,63,348,6,0,0
1991906,9,534,3,0,6
1992431,12,579,3,3,27
1992710,39,558,0,6,63
1992737,36,615,0,0,18
1992742,3,660,0,0,6
1992773,15,576,15,12,54
1992924,30,651,6,9,0
1993152,42,678,6,0,3
1993223,42,678,15,0,0
1993331,15,711,18,9,3
1993519,27,753,0,3,3
1993523,207,552,3,3,18
1993534,36,663,21,9,63
1993664,12,786,6,0,3
1993735,6,777,9,3,27
1993762,33,747,15,0,27
1993799,21,777,3,9,21
1993864,75,756,0,0,9
1993930,18,798,27,9,0
1993991,45,795,0,3,21
1994043,39,693,3,0,132
1994048,24,822,18,0,6
1994059,18,852,3,0,0
1994093,15,855,0,0,9
1994154,6,885,3,3,3
1994238,66,774,6,3,63
1994509,18,954,3,0,0
1994520,36,924,0,3,18
1994527,15,954,6,0,3
1994530,39,873,21,0,45
1994660,30,771,27,12,183
1994800,9,1044,9,12,3
1994808,66,993,21,0,0
1994811,0,1071,9,0,0
1994813,57,1023,0,0,3
1994933,96,1017,3,0,15
1995011,15,1140,6,0,12
1995111,9,1251,0,0,3
1995145,6,1305,0,0,0
1995237,12,1467,0,0,81
1995291,42,1659,0,3,57
1990119,0,171,0,3,0
1991865,0,546,3,0,0
1994760,15,1038,3,0,0
1995077,15,1212,3,3,3
1995161,12,1329,3,0,0
1995184,42,1206,9,0,147
1995188,0,1407,0,0,6
1995189,6,1395,15,0,6
1995223,15,1488,3,0,6
1995290,15,1731,12,0,6
1990327,96,225,3,0,0
1990465,132,183,3,0,24
1992134,0,576,6,0,0
1992423,15,597,3,0,9
1992580,48,600,3,0,0
1992702,69,540,51,0,6
1992877,153,519,0,0,15
1993068,57,648,6,3,0
1993118,9,702,0,3,9
1993361,45,693,0,0,21
1993422,81,687,0,0,0
1993549,12,699,36,3,39
1993610,3,786,6,0,3
1993648,33,735,15,12,12
1993670,33,714,39,9,15
1993751,24,780,9,0,9
1993793,120,681,6,0,18
1993801,60,714,27,0,30
1993989,51,798,9,3,3
1994019,36,819,9,3,0
1994197,84,792,12,0,15
1994437,111,711,30,0,102
1994683,42,960,15,0,6
1994697,105,900,6,12,12
1994725,54,843,57,12,78
1990919,57,153,15,168,30
1990729,30,255,105,0,3
1991272,15,348,18,42,45
1991868,42,402,18,30,57
1992053,30,489,18,27,6
1992152,255,282,18,0,30
1992198,6,285,288,0,6
1992199,138,312,39,6,93
1992255,15,306,234,0,45
1992452,15,591,12,6,3
1992826,3,267,399,6,12
1993229,6,408,297,0,30
1993945,60,759,24,3,12
1994235,6,606,228,0,72
1994276,33,717,60,0,111
1994599,525,471,3,0,0
1995135,801,477,0,0,15
1991371,54,360,30,6,30
1992875,24,612,48,0,6
1990384,189,27,12,87,15
1991725,42,30,9,399,45
1993941,192,60,21,540,36
1990163,42,6,9,36,144
1991492,192,33,63,192,15
1993825,384,51,75,192,132
1990561,60,21,18,258,9
1990990,33,30,0,357,12
1991318,111,48,24,270,18
1991511,60,21,3,405,12
1991700,102,90,12,270,48
1991931,153,66,3,321,12
1991949,108,42,15,378,12
1992408,39,24,12,534,15
1992562,147,36,18,432,15
1992870,438,201,6,42,0
1991183,90,21,18,309,21
1993522,93,96,24,537,33
1994531,147,81,30,666,57
1990274,66,18,12,195,18
1990311,93,51,3,147,21
1990440,105,15,3,213,6
1990498,135,36,12,159,12
1990648,39,24,0,309,9
1990790,57,39,18,270,21
1990797,93,39,21,228,21
1991475,60,51,6,351,24
1991484,78,48,9,348,12
1991490,69,24,3,384,15
1991520,33,18,12,426,12
1991651,138,63,9,288,21
1991747,45,33,6,432,9
1991770,120,42,21,339,12
1991993,84,27,24,426,6
1992178,39,24,3,498,21
1992381,69,60,21,435,30
1992525,156,54,24,375,30
1992632,114,51,6,438,48
1992714,132,51,36,399,45
1992733,150,48,15,381,72
1992918,150,72,42,414,18
1992919,195,60,27,387,24
1993059,87,27,21,576,6
1993342,78,45,18,576,39
1990348,15,12,0,297,0
1990836,45,12,6,327,15
1992177,51,33,3,486,12
1992869,75,21,9,561,24
1990593,63,18,0,285,3
1991129,48,45,12,336,9
1990003,0,0,0,12,0
1990781,51,210,21,66,54
1990920,30,276,24,24,69
1991031,102,144,0,0,195
1992047,33,414,24,33,69
1992062,45,420,39,12,54
1993619,30,651,3,3,117
1990547,42,18,21,273,9
1990222,240,15,6,21,21
1990364,198,21,15,90,0
1990484,171,63,9,102,6
1990494,96,111,6,66,72
1990551,69,39,24,201,30
1990605,96,51,21,165,36
1990634,240,24,6,87,15
1990697,168,72,18,102,24
1991152,132,33,24,237,24
1991204,252,27,24,114,36
1991950,312,108,15,102,21
1994532,642,99,39,186,21
1990188,114,30,15,90,15
1991463,171,57,54,54,156
1992825,60,597,6,0,15
1994103,27,852,0,6,0
1994331,51,804,33,12,30
1994472,18,936,9,0,3
1994623,21,972,6,9,0
1994762,18,1023,9,3,3
1994788,6,1029,3,0,27
1994871,27,1062,6,0,12
1994895,153,948,12,3,0
1994924,45,1026,12,0,42
1995268,39,1599,6,18,3
1991908,51,459,12,3,27
1992335,45,534,27,0,6
1992873,21,642,6,3,15
1992895,27,642,12,0,9
1992967,27,639,24,0,9
1993739,108,615,21,3,69
1993748,6,735,15,0,63
1993777,48,717,60,0,0
1994032,36,804,0,0,30
1994138,111,774,0,0,6
1994177,87,780,21,9,6
1994482,66,846,36,3,15
1994489,102,852,12,0,6
1994548,54,879,24,9,21
1995099,12,1131,57,6,48
1990046,3,63,0,3,0
1990529,117,237,0,6,3
1990565,57,285,0,18,6
1992170,435,129,9,3,12
1992890,390,243,6,6,48
1993500,459,303,9,9,3
1993887,339,399,9,51,42
1994116,477,315,15,27,51
1994336,420,375,12,36,87
1994362,423,402,18,39,54
1994397,168,708,45,6,21
1994400,129,753,15,0,45
1995197,666,672,33,48,18
1990187,114,78,15,39,21
1990886,75,210,0,6,126
1991840,288,66,27,150,15
1992490,474,81,21,57,0
1992602,186,369,42,6,48
1992880,657,33,0,3,0
1993263,372,189,27,144,12
1993779,129,639,18,9,27
1993938,120,606,51,18,57
1994417,180,696,51,3,18
1990298,87,102,3,81,39
1990416,156,57,12,96,18
1990528,228,105,12,9,3
1991042,153,150,6,108,27
1991051,141,183,9,63,42
1991466,153,165,3,141,30
1991606,177,249,21,27,42
1992376,150,150,6,288,21
1992417,120,360,39,102,3
1993379,141,543,21,6,51
1993393,162,567,12,24,0
1993462,108,525,3,21,120
1993871,258,393,60,93,39
1993956,201,603,21,18,18
1995054,483,615,33,9,69
1990143,180,15,0,9,0
1990726,75,96,15,183,24
1991286,54,138,18,249,12
1992980,402,144,3,132,24
1993115,342,87,12,264,21
1993311,144,468,6,24,111
1993898,255,402,6,30,156
1994689,561,264,51,117,36
1990313,27,18,9,249,12
1990555,177,51,12,120,3
1991167,24,15,0,414,3
1991212,75,24,9,351,0
1991297,120,66,12,273,0
1991309,291,15,0,156,9
1991518,60,6,0,432,3
1991629,75,51,24,366,6
1991666,102,27,9,366,15
1991800,78,33,6,393,27
1992216,162,39,18,363,15
1992251,66,33,21,441,33
1992672,48,18,18,543,27
1993014,309,111,15,225,45
1993528,252,69,6,459,6
1990249,39,3,6,246,12
1990614,27,18,3,321,3
1991405,54,33,9,378,12
1991742,90,12,0,405,21
1992217,78,57,21,426,12
1992933,150,30,6,483,21
1990174,195,36,6,15,3
1993371,309,330,30,69,21
1993982,54,759,3,42,6
1994500,42,843,0,72,18
1990227,69,33,12,165,27
1990237,42,63,63,126,12
1990238,135,33,12,108,18
1990299,75,42,6,186,6
1990399,117,12,3,192,9
1990411,111,48,9,150,18
1990479,231,99,3,12,3
1990542,48,27,6,258,24
1990624,45,27,3,276,24
1990785,72,63,12,249,9
1990850,180,60,57,90,21
1991064,84,36,6,285,33
1991170,72,42,6,321,15
1991192,201,66,6,147,36
1991501,369,48,15,60,3
1992267,450,57,21,60,6
1992367,327,201,18,69,3
1992609,75,465,33,15,60
1993810,738,63,6,24,0
1993973,204,216,36,363,36
1991754,399,51,12,63,6
1990345,18,33,6,240,30
1990396,12,69,15,222,15
1990401,12,15,24,285,0
1990602,24,45,15,285,3
1990655,54,27,0,297,3
1990815,147,96,18,141,6
1990837,69,57,30,246,12
1990972,99,33,27,252,15
1991118,45,66,39,255,48
1991189,57,39,21,330,12
1991301,51,60,21,312,27
1991362,39,63,42,306,33
1991404,114,117,33,186,30
1991507,45,57,15,366,18
1991581,30,90,33,321,36
1991751,57,120,24,306,24
1991758,72,108,21,315,12
1991830,27,87,27,381,21
1991955,69,93,48,321,30
1992045,60,48,15,438,12
1992092,357,147,21,48,6
1992115,27,84,30,426,12
1992146,30,108,18,390,39
1992501,81,129,30,351,48
1992661,60,75,24,444,57
1992837,81,99,9,486,6
1992871,78,108,33,462,12
1993038,99,78,81,438,15
1990272,207,24,27,45,3
1990442,45,33,0,246,18
1990511,123,54,24,153,0
1991038,87,75,12,234,33
1991214,390,15,6,48,3
1991235,297,57,6,87,18
1991749,45,66,18,339,60
1991784,438,33,9,54,3
1992356,111,87,78,288,48
1992788,348,84,12,219,18
1990305,93,21,9,189,3
1990584,102,72,9,177,6
1990592,78,18,6,258,6
1990711,153,39,12,177,6
1990875,195,21,93,72,33
1991354,315,42,21,102,0
1991549,195,87,24,180,18
1992496,216,30,18,348,18
1993076,414,51,42,183,30
1993431,468,45,39,192,27
1991283,243,30,36,159,3
1990360,96,27,18,177,6
1990737,30,12,3,339,12
1990839,150,42,9,198,9
1990840,66,75,51,207,9
1990947,216,33,51,108,21
1990977,39,60,15,231,84
1990993,255,165,3,12,0
1991104,18,6,15,399,9
1991199,36,117,51,228,27
1991211,27,27,51,339,15
1991295,63,33,24,339,15
1991377,135,30,15,297,6
1991547,27,30,24,411,12
1991691,18,54,39,327,87
1991846,105,33,60,312,30
1992018,54,66,21,363,60
1992128,21,39,48,447,27
1992155,99,78,69,282,57
1992274,30,132,63,366,15
1992327,210,24,33,327,12
1992331,39,72,39,450,9
1992697,66,33,33,516,9
1992718,108,66,18,426,51
1992805,156,42,33,420,30
1993299,78,39,24,567,45
1993405,45,42,45,585,51
1993514,210,30,45,486,18
1990037,6,39,0,6,0
1990537,141,135,66,12,9
1991088,30,324,36,24,30
1991245,63,183,78,102,42
1991299,105,297,18,36,12
1992148,81,354,36,33,81
1990708,27,90,33,207,33
1992248,21,204,75,231,63
1990011,0,6,0,9,0
1990232,21,9,15,249,6
1990666,21,21,9,321,9
1991608,33,42,21,396,15
1991702,48,33,27,402,18
1992087,36,24,18,486,12
1992118,78,39,45,378,42
1992971,54,33,21,543,48
1993161,108,15,18,582,15
1993553,54,84,21,570,57
1990280,141,87,24,42,15
1990307,69,36,12,195,3
1990361,33,18,27,249,3
1990515,27,3,9,315,3
1990538,78,57,12,204,9
1990639,15,30,30,294,6
1990660,93,63,15,189,18
1990736,45,12,18,294,24
1990763,12,30,27,279,48
1990778,84,48,21,225,27
1990914,33,87,21,261,15
1990949,27,15,21,351,9
1991125,15,15,6,402,12
1991217,24,12,3,411,12
1991337,15,24,6,414,21
1991411,39,27,12,405,6
1991477,12,18,3,456,12
1991595,18,66,24,390,12
1991610,186,60,15,243,6
1991644,75,45,6,330,57
1991648,156,36,18,288,21
1991679,105,102,30,270,12
1991767,57,27,3,438,6
1991834,138,234,15,156,3
1992009,75,75,9,399,6
1992263,249,45,72,213,18
1992338,162,48,129,234,33
1992608,75,39,45,471,21
1992631,210,153,30,234,33
1992693,177,105,57,303,21
1992704,27,60,12,555,9
1992906,141,84,54,390,18
1993369,171,75,39,453,24
1993845,99,63,6,660,9
1991453,36,228,84,69,75
1991504,36,321,84,42,9
1991563,54,294,72,75,12
1991573,33,282,102,66,27
1991602,18,201,153,27,117
1991732,45,261,108,39,69
1993008,129,357,123,57,45
1994102,222,417,132,60,54
1992005,18,333,123,21,69
1992473,21,429,114,51,18
1992520,18,330,207,42,45
1992782,18,450,159,42,6
1993005,39,411,198,42,15
1993359,27,387,168,45,132
1992872,33,615,18,0,18
1990172,21,192,24,0,12
1990226,24,18,6,246,12
1991203,21,57,9,360,12
1991821,78,45,30,375,9
1991936,30,30,6,471,18
1990653,27,21,21,300,9
1990741,48,24,3,306,18
1991092,33,24,9,378,3
1991574,39,33,15,390,33
1991737,66,18,3,426,12
1992306,27,12,0,549,15
1992916,75,69,18,507,27
1990589,21,6,12,300,30
1990769,21,3,0,351,21
1991713,48,24,3,423,30
1991823,84,18,15,411,12
1991948,45,45,9,441,21
1992104,123,48,6,381,24
1992328,141,39,33,366,33
1991583,51,42,12,396,12
1990260,24,6,6,261,15
1990506,42,33,9,270,0
1990510,24,18,3,309,3
1990733,105,24,6,255,6
1990791,93,24,15,264,9
1991150,30,12,6,396,6
1991576,60,27,6,417,0
1990266,15,9,3,273,9
1990295,45,6,0,261,0
1990304,21,6,9,282,0
1990611,54,9,12,300,0
1990969,30,21,9,363,3
1991292,69,24,15,348,12
1991388,30,429,18,3,3
1992241,90,378,63,3,63
1990024,6,15,0,0,3
1990352,42,27,21,234,6
1990623,78,12,18,264,3
1990646,57,33,33,255,0
1991684,24,15,15,432,36
1990477,48,12,0,279,15
1990860,33,6,6,360,9
1993315,108,51,6,579,18
1990254,27,72,9,183,18
1990452,33,0,3,306,3
1990464,36,45,12,249,9
1990487,27,57,15,240,6
1990577,33,39,6,282,6
1990816,18,27,21,330,9
1991141,57,348,30,3,12
1991187,96,186,6,159,9
1991225,153,228,42,12,30
1991516,150,42,9,294,9
1991626,87,138,18,261,12
1991683,57,426,6,0,33
1991692,66,441,15,0,3
1992126,144,237,9,114,78
1992167,39,480,24,3,42
1992246,18,468,6,9,102
1992334,78,435,36,9,51
1992358,123,480,0,6,3
1992499,45,525,24,21,21
1992689,231,369,45,0,18
1993006,198,390,45,45,30
1993112,453,129,24,72,45
1993177,123,417,24,3,168
1993574,198,195,21,330,54
1993611,384,237,3,174,3
1994014,195,267,39,345,21
1990269,21,198,42,30,15
1991277,72,252,63,45,36
1991565,30,441,9,15,12
1991815,78,354,45,6,54
1991997,45,351,90,51,27
1992044,30,399,60,36,45
1992058,30,474,60,9,6
1992365,108,354,45,90,18
1992581,57,369,51,99,75
1992756,72,390,87,93,33
1994104,45,411,81,78,267
1990878,135,216,48,6,6
1991375,114,234,36,78,21
1991612,48,339,66,30,27
1991892,57,276,90,54,72
1991914,72,309,84,66,24
1991934,33,342,114,63,6
1992021,60,336,57,69,42
1992953,66,432,96,15,90
1993172,51,486,69,81,48
1993457,54,372,129,72,150
1990607,78,270,12,6,9
1992101,36,426,60,0,60
1992868,27,657,6,0,3
1993285,48,603,57,3,39
1993470,48,729,0,0,3
1994810,12,1062,0,0,3
1995090,21,1221,3,6,0
1990193,18,240,9,0,3
1993912,75,702,27,6,39
1990549,42,237,24,0,63
1991113,39,276,48,36,48
1991116,39,360,21,18,12
1992540,69,375,87,93,21
1991862,18,414,60,3,54
1991967,18,474,12,6,51
1992194,12,558,12,0,12
1992370,57,480,45,0,36
1993215,63,525,54,3,93
1991819,36,435,30,12,21
1992006,27,399,45,60,33
1992372,54,459,48,3,51
1992405,9,462,51,84,15
1994445,78,582,21,180,96
1991015,60,345,6,6,18
1991613,63,390,30,0,30
1991687,63,396,39,9,15
1991826,42,441,12,9,39
1992503,39,540,30,18,9
1992535,42,531,39,6,24
1992548,60,552,9,3,18
1990426,33,291,3,0,12
1990721,18,210,24,6,132
1991677,30,315,27,15,135
1991720,33,312,42,117,21
1991871,30,342,18,126,36
1992223,27,351,33,99,84
1993020,30,456,24,57,138
1993052,54,492,15,90,63
1993214,15,606,3,114,0
1990155,156,45,3,30,0
1990270,60,102,9,117,18
1990289,18,66,27,192,6
1990303,57,18,9,192,42
1990336,48,123,15,126,12
1990420,42,51,12,192,45
1990576,48,57,33,216,12
1990685,201,99,24,54,6
1990728,141,126,48,60,15
1990929,222,102,18,78,3
1990970,45,42,24,303,18
1991020,123,54,24,231,6
1991044,48,81,12,282,15
1991313,27,18,12,405,9
1991474,57,84,18,330,9
1991709,135,51,18,309,9
1991795,54,33,15,408,24
1992131,126,72,21,348,15
1992387,129,99,18,372,3
1993087,129,81,42,447,24
1993154,237,126,15,336,18
1993833,114,63,45,573,39
1994131,264,225,75,300,30
1990353,24,6,0,279,12
1990454,30,6,9,288,9
1990619,33,21,6,303,9
1991048,78,18,0,342,3
1990035,15,0,0,36,0
1990012,0,0,0,18,0
1990421,9,273,0,57,0
1992032,90,129,9,336,6
1990294,21,24,21,234,15
1990727,21,15,6,336,18
1991634,33,24,3,447,12
1991413,66,9,0,408,6
1992636,36,417,33,150,18
1991656,51,402,18,6,39
1992169,60,498,18,0,9
1992203,30,522,6,6,33
1992228,51,381,27,6,132
1992647,24,513,30,9,78
1990165,63,168,0,9,3
1993153,30,540,3,111,42
1993554,54,531,30,108,63
1993618,69,543,27,102,60
1992252,42,483,18,18,39
1992694,18,588,21,12,18
1993509,33,384,15,33,315
1993807,57,615,27,30,102
1990032,21,15,0,0,0
1990491,12,21,9,291,15
1992077,57,33,6,462,18
1990157,18,18,6,186,3
1990262,0,33,6,267,0
1990265,30,72,0,177,30
1990275,78,81,15,129,6
1990409,33,96,3,177,21
1990443,12,102,0,213,15
1990694,15,81,12,273,6
1990715,48,165,0,177,0
1990760,12,123,6,252,0
1990782,102,96,12,174,12
1990863,15,90,21,267,24
1990872,18,99,6,264,27
1990892,12,60,18,324,3
1990964,39,123,21,216,27
1990971,69,198,9,141,12
1990984,30,138,9,231,21
1991036,27,138,12,252,3
1991046,36,15,3,372,12
1991073,6,132,15,285,0
1991078,36,180,15,201,12
1991136,15,183,24,216,15
1991172,75,96,3,243,36
1991224,21,87,12,342,3
1991230,36,132,27,255,12
1991372,39,156,12,261,15
1991498,63,93,6,303,30
1991509,24,141,24,294,15
1991519,81,180,12,219,9
1991524,183,126,12,126,54
1991559,30,138,18,297,21
1991636,33,255,12,180,30
